Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas359      Pavarde359     3.94              4.17
Vardas4549     Pavarde4549    3.95              4.17
Vardas4892     Pavarde4892    3.95              3.62
Vardas1020     Pavarde1020    3.95              3.64
Vardas4825     Pavarde4825    3.95              3.97
Vardas5532     Pavarde5532    3.95              4.03
Vardas3559     Pavarde3559    3.95              3.95
Vardas5055     Pavarde5055    3.95              3.32
Vardas6298     Pavarde6298    3.95              4.08
Vardas8676     Pavarde8676    3.95              4.43
Vardas91       Pavarde91      3.95              4.14
Vardas1856     Pavarde1856    3.95              3.30
Vardas1533     Pavarde1533    3.95              4.73
Vardas1527     Pavarde1527    3.95              4.71
Vardas8906     Pavarde8906    3.95              4.34
Vardas3370     Pavarde3370    3.95              4.38
Vardas4760     Pavarde4760    3.96              3.61
Vardas944      Pavarde944     3.96              4.34
Vardas6070     Pavarde6070    3.96              4.19
Vardas446      Pavarde446     3.96              4.49
Vardas1430     Pavarde1430    3.96              4.39
Vardas3228     Pavarde3228    3.96              4.66
Vardas2812     Pavarde2812    3.96              4.26
Vardas2533     Pavarde2533    3.96              4.44
Vardas586      Pavarde586     3.96              3.96
Vardas3226     Pavarde3226    3.96              4.19
Vardas9480     Pavarde9480    3.96              4.26
Vardas5940     Pavarde5940    3.96              4.43
Vardas8958     Pavarde8958    3.96              3.96
Vardas9715     Pavarde9715    3.97              4.14
Vardas7621     Pavarde7621    3.97              4.36
Vardas4413     Pavarde4413    3.97              3.80
Vardas8240     Pavarde8240    3.97              3.54
Vardas4371     Pavarde4371    3.97              4.40
Vardas6969     Pavarde6969    3.97              3.54
Vardas226      Pavarde226     3.97              4.56
Vardas4704     Pavarde4704    3.97              4.70
Vardas571      Pavarde571     3.97              4.14
Vardas9309     Pavarde9309    3.97              3.86
Vardas3038     Pavarde3038    3.97              4.88
Vardas7536     Pavarde7536    3.98              3.77
Vardas1812     Pavarde1812    3.98              4.04
Vardas4306     Pavarde4306    3.98              4.21
Vardas799      Pavarde799     3.98              3.86
Vardas9073     Pavarde9073    3.98              4.23
Vardas5453     Pavarde5453    3.98              3.91
Vardas8765     Pavarde8765    3.98              4.19
Vardas8323     Pavarde8323    3.98              4.42
Vardas2417     Pavarde2417    3.98              4.24
Vardas3954     Pavarde3954    3.98              4.26
Vardas4242     Pavarde4242    3.98              4.52
Vardas9600     Pavarde9600    3.98              3.64
Vardas3045     Pavarde3045    3.98              3.49
Vardas9276     Pavarde9276    3.98              4.04
Vardas8393     Pavarde8393    3.98              4.35
Vardas44       Pavarde44      3.98              4.18
Vardas6531     Pavarde6531    3.98              4.29
Vardas8841     Pavarde8841    3.98              4.00
Vardas866      Pavarde866     3.99              4.16
Vardas6449     Pavarde6449    3.99              4.29
Vardas990      Pavarde990     3.99              4.53
Vardas8446     Pavarde8446    3.99              4.24
Vardas1252     Pavarde1252    3.99              4.62
Vardas5406     Pavarde5406    3.99              4.59
Vardas6358     Pavarde6358    3.99              3.46
Vardas7695     Pavarde7695    3.99              4.69
Vardas3365     Pavarde3365    3.99              4.22
Vardas2132     Pavarde2132    3.99              4.32
Vardas8146     Pavarde8146    3.99              4.81
Vardas6620     Pavarde6620    3.99              4.02
Vardas5934     Pavarde5934    3.99              4.48
Vardas2755     Pavarde2755    3.99              4.02
Vardas4385     Pavarde4385    3.99              3.51
Vardas2466     Pavarde2466    3.99              3.85
Vardas5819     Pavarde5819    4.00              3.90
Vardas8613     Pavarde8613    4.00              3.98
Vardas4587     Pavarde4587    4.00              3.94
Vardas7436     Pavarde7436    4.00              4.16
Vardas7751     Pavarde7751    4.00              4.52
Vardas8345     Pavarde8345    4.00              4.60
Vardas8626     Pavarde8626    4.00              3.66
Vardas7274     Pavarde7274    4.00              4.28
Vardas4121     Pavarde4121    4.00              4.56
Vardas8423     Pavarde8423    4.00              4.66
Vardas3397     Pavarde3397    4.00              4.08
Vardas6938     Pavarde6938    4.00              4.34
Vardas8051     Pavarde8051    4.00              4.40
Vardas5143     Pavarde5143    4.01              4.36
Vardas6046     Pavarde6046    4.01              4.31
Vardas3421     Pavarde3421    4.01              4.60
Vardas3162     Pavarde3162    4.01              3.61
Vardas4517     Pavarde4517    4.01              4.17
Vardas1146     Pavarde1146    4.01              3.62
Vardas95       Pavarde95      4.01              3.98
Vardas1600     Pavarde1600    4.01              3.62
Vardas3447     Pavarde3447    4.01              4.85
Vardas8089     Pavarde8089    4.01              4.28
Vardas9275     Pavarde9275    4.01              4.65
Vardas6410     Pavarde6410    4.01              4.26
Vardas7360     Pavarde7360    4.01              4.38
Vardas2175     Pavarde2175    4.01              4.32
Vardas7079     Pavarde7079    4.01              3.98
Vardas930      Pavarde930     4.01              4.26
Vardas2661     Pavarde2661    4.01              4.18
Vardas3413     Pavarde3413    4.01              4.52
Vardas6360     Pavarde6360    4.01              4.01
Vardas4238     Pavarde4238    4.01              4.02
Vardas1918     Pavarde1918    4.01              3.94
Vardas9595     Pavarde9595    4.01              3.90
Vardas6328     Pavarde6328    4.02              3.71
Vardas1694     Pavarde1694    4.02              4.11
Vardas4382     Pavarde4382    4.02              4.00
Vardas6446     Pavarde6446    4.02              3.94
Vardas787      Pavarde787     4.02              3.88
Vardas8445     Pavarde8445    4.02              4.90
Vardas2148     Pavarde2148    4.02              3.77
Vardas1419     Pavarde1419    4.02              4.06
Vardas5301     Pavarde5301    4.02              4.00
Vardas8557     Pavarde8557    4.02              4.44
Vardas716      Pavarde716     4.02              3.99
Vardas8038     Pavarde8038    4.02              4.31
Vardas8926     Pavarde8926    4.02              3.98
Vardas8351     Pavarde8351    4.03              4.51
Vardas9506     Pavarde9506    4.03              4.43
Vardas3845     Pavarde3845    4.03              4.79
Vardas6779     Pavarde6779    4.03              4.07
Vardas8661     Pavarde8661    4.03              3.72
Vardas4108     Pavarde4108    4.03              3.99
Vardas1530     Pavarde1530    4.03              4.31
Vardas2787     Pavarde2787    4.03              4.03
Vardas4763     Pavarde4763    4.03              4.04
Vardas3214     Pavarde3214    4.03              4.86
Vardas3573     Pavarde3573    4.03              3.80
Vardas9223     Pavarde9223    4.03              4.16
Vardas6917     Pavarde6917    4.04              4.44
Vardas7429     Pavarde7429    4.04              4.99
Vardas7250     Pavarde7250    4.04              4.12
Vardas1348     Pavarde1348    4.04              4.10
Vardas9313     Pavarde9313    4.04              4.37
Vardas4447     Pavarde4447    4.04              4.03
Vardas1725     Pavarde1725    4.04              4.32
Vardas5042     Pavarde5042    4.04              4.33
Vardas948      Pavarde948     4.04              3.65
Vardas6551     Pavarde6551    4.04              4.01
Vardas6227     Pavarde6227    4.04              3.82
Vardas1708     Pavarde1708    4.04              4.22
Vardas1360     Pavarde1360    4.04              3.76
Vardas8586     Pavarde8586    4.04              4.74
Vardas6694     Pavarde6694    4.05              4.15
Vardas1604     Pavarde1604    4.05              4.51
Vardas1714     Pavarde1714    4.05              4.47
Vardas8852     Pavarde8852    4.05              4.14
Vardas9526     Pavarde9526    4.05              4.56
Vardas6376     Pavarde6376    4.05              3.55
Vardas3506     Pavarde3506    4.05              4.01
Vardas1863     Pavarde1863    4.05              4.18
Vardas3564     Pavarde3564    4.05              4.49
Vardas8511     Pavarde8511    4.05              4.24
Vardas8298     Pavarde8298    4.05              4.73
Vardas6633     Pavarde6633    4.05              4.78
Vardas7415     Pavarde7415    4.05              3.84
Vardas4685     Pavarde4685    4.06              4.29
Vardas8451     Pavarde8451    4.06              4.19
Vardas5590     Pavarde5590    4.06              3.72
Vardas9932     Pavarde9932    4.06              4.11
Vardas6610     Pavarde6610    4.06              3.80
Vardas1867     Pavarde1867    4.06              4.46
Vardas6556     Pavarde6556    4.06              3.80
Vardas9277     Pavarde9277    4.06              3.94
Vardas1066     Pavarde1066    4.06              3.84
Vardas9854     Pavarde9854    4.06              3.93
Vardas2520     Pavarde2520    4.06              4.26
Vardas6403     Pavarde6403    4.06              4.31
Vardas7687     Pavarde7687    4.06              4.99
Vardas1704     Pavarde1704    4.06              3.97
Vardas5310     Pavarde5310    4.06              4.08
Vardas7800     Pavarde7800    4.06              3.72
Vardas6313     Pavarde6313    4.06              4.47
Vardas2051     Pavarde2051    4.06              4.96
Vardas7047     Pavarde7047    4.06              4.29
Vardas5765     Pavarde5765    4.06              4.00
Vardas6331     Pavarde6331    4.06              3.60
Vardas1173     Pavarde1173    4.06              4.24
Vardas7397     Pavarde7397    4.06              4.13
Vardas5569     Pavarde5569    4.06              4.35
Vardas3434     Pavarde3434    4.06              4.15
Vardas4906     Pavarde4906    4.07              3.97
Vardas4401     Pavarde4401    4.07              3.70
Vardas6442     Pavarde6442    4.07              4.10
Vardas7809     Pavarde7809    4.07              4.46
Vardas8916     Pavarde8916    4.07              4.37
Vardas2894     Pavarde2894    4.07              4.36
Vardas3323     Pavarde3323    4.07              4.80
Vardas4281     Pavarde4281    4.07              4.02
Vardas7355     Pavarde7355    4.07              4.20
Vardas1790     Pavarde1790    4.07              4.50
Vardas8775     Pavarde8775    4.07              3.78
Vardas1221     Pavarde1221    4.07              3.78
Vardas7872     Pavarde7872    4.07              4.61
Vardas4366     Pavarde4366    4.08              4.10
Vardas5152     Pavarde5152    4.08              4.26
Vardas8550     Pavarde8550    4.08              4.00
Vardas1160     Pavarde1160    4.08              4.25
Vardas6970     Pavarde6970    4.08              3.91
Vardas929      Pavarde929     4.08              4.43
Vardas5528     Pavarde5528    4.08              4.73
Vardas1305     Pavarde1305    4.08              4.11
Vardas5785     Pavarde5785    4.08              4.98
Vardas7696     Pavarde7696    4.08              3.64
Vardas3616     Pavarde3616    4.08              3.60
Vardas1045     Pavarde1045    4.08              4.13
Vardas3262     Pavarde3262    4.08              4.15
Vardas7261     Pavarde7261    4.08              4.75
Vardas4600     Pavarde4600    4.08              3.78
Vardas9204     Pavarde9204    4.08              3.95
Vardas9795     Pavarde9795    4.09              3.80
Vardas6709     Pavarde6709    4.09              3.97
Vardas5585     Pavarde5585    4.09              3.95
Vardas7232     Pavarde7232    4.09              4.70
Vardas2018     Pavarde2018    4.09              4.43
Vardas4609     Pavarde4609    4.09              4.41
Vardas9119     Pavarde9119    4.09              4.35
Vardas6088     Pavarde6088    4.09              4.42
Vardas7539     Pavarde7539    4.09              4.24
Vardas4599     Pavarde4599    4.09              4.09
Vardas8265     Pavarde8265    4.09              4.17
Vardas4120     Pavarde4120    4.09              3.95
Vardas6040     Pavarde6040    4.09              3.92
Vardas7537     Pavarde7537    4.09              4.33
Vardas3648     Pavarde3648    4.09              3.71
Vardas1583     Pavarde1583    4.09              4.26
Vardas3470     Pavarde3470    4.09              4.48
Vardas6811     Pavarde6811    4.09              4.01
Vardas9729     Pavarde9729    4.10              4.06
Vardas3553     Pavarde3553    4.10              4.08
Vardas4268     Pavarde4268    4.10              4.65
Vardas9226     Pavarde9226    4.10              3.83
