Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas84593    Pavarde84593   4.80              4.80
Vardas2721     Pavarde2721    4.80              5.00
Vardas74304    Pavarde74304   4.80              4.60
Vardas12001    Pavarde12001   4.80              5.00
Vardas87352    Pavarde87352   4.80              4.60
Vardas71327    Pavarde71327   4.80              4.60
Vardas57885    Pavarde57885   4.80              5.00
Vardas35004    Pavarde35004   4.80              4.40
Vardas15827    Pavarde15827   4.80              4.20
Vardas45944    Pavarde45944   4.80              4.60
Vardas86823    Pavarde86823   4.80              4.20
Vardas68800    Pavarde68800   4.80              4.60
Vardas48798    Pavarde48798   4.80              4.60
Vardas82218    Pavarde82218   4.80              4.60
Vardas78055    Pavarde78055   4.80              4.60
Vardas30811    Pavarde30811   4.80              4.80
Vardas28812    Pavarde28812   4.80              5.00
Vardas80448    Pavarde80448   4.80              4.80
Vardas54175    Pavarde54175   4.80              4.80
Vardas94694    Pavarde94694   4.80              5.00
Vardas10070    Pavarde10070   4.80              4.20
Vardas45946    Pavarde45946   4.80              4.60
Vardas36941    Pavarde36941   4.80              5.00
Vardas865      Pavarde865     4.80              4.60
Vardas2198     Pavarde2198    4.80              4.20
Vardas24106    Pavarde24106   4.80              4.80
Vardas49560    Pavarde49560   4.80              4.60
Vardas23064    Pavarde23064   4.80              5.00
Vardas68563    Pavarde68563   4.80              4.80
Vardas97232    Pavarde97232   4.80              4.40
Vardas45117    Pavarde45117   4.80              5.00
Vardas42516    Pavarde42516   4.80              4.60
Vardas99059    Pavarde99059   4.80              4.60
Vardas42399    Pavarde42399   4.80              4.60
Vardas73814    Pavarde73814   4.80              4.20
Vardas93817    Pavarde93817   4.80              4.80
Vardas86125    Pavarde86125   4.80              5.00
Vardas71882    Pavarde71882   4.80              4.80
Vardas71085    Pavarde71085   4.80              4.80
Vardas33589    Pavarde33589   4.80              4.80
Vardas23620    Pavarde23620   4.80              4.80
Vardas11442    Pavarde11442   4.80              5.00
Vardas89584    Pavarde89584   4.80              4.60
Vardas20013    Pavarde20013   4.80              4.80
Vardas59846    Pavarde59846   4.80              4.80
Vardas32231    Pavarde32231   4.80              5.00
Vardas90042    Pavarde90042   4.80              4.80
Vardas93116    Pavarde93116   4.80              4.60
Vardas4871     Pavarde4871    4.80              4.20
Vardas59532    Pavarde59532   4.80              5.00
Vardas65434    Pavarde65434   4.80              4.20
Vardas51565    Pavarde51565   4.80              4.60
Vardas68945    Pavarde68945   4.80              4.60
Vardas87652    Pavarde87652   4.80              4.40
Vardas47986    Pavarde47986   4.80              5.00
Vardas83482    Pavarde83482   4.80              5.00
Vardas69139    Pavarde69139   4.80              4.60
Vardas12909    Pavarde12909   4.80              5.00
Vardas60573    Pavarde60573   4.80              4.40
Vardas38033    Pavarde38033   4.80              5.00
Vardas3908     Pavarde3908    4.80              4.60
Vardas74403    Pavarde74403   4.80              4.40
Vardas45147    Pavarde45147   4.80              4.60
Vardas40240    Pavarde40240   4.80              4.40
Vardas64038    Pavarde64038   4.80              4.60
Vardas89287    Pavarde89287   4.80              4.60
Vardas20343    Pavarde20343   4.80              4.60
Vardas13773    Pavarde13773   4.80              4.80
Vardas12216    Pavarde12216   4.80              4.60
Vardas79534    Pavarde79534   4.80              5.00
Vardas18344    Pavarde18344   4.80              5.00
Vardas91812    Pavarde91812   4.80              4.60
Vardas73740    Pavarde73740   4.80              4.80
Vardas48643    Pavarde48643   4.80              4.60
Vardas37500    Pavarde37500   4.80              4.80
Vardas27341    Pavarde27341   4.80              4.80
Vardas1980     Pavarde1980    4.80              5.00
Vardas71717    Pavarde71717   4.80              4.40
Vardas39515    Pavarde39515   4.80              4.80
Vardas58057    Pavarde58057   4.80              4.80
Vardas37902    Pavarde37902   4.80              5.00
Vardas31275    Pavarde31275   4.80              4.40
Vardas50200    Pavarde50200   4.80              4.80
Vardas21253    Pavarde21253   4.80              4.80
Vardas44280    Pavarde44280   4.80              4.80
Vardas83142    Pavarde83142   4.80              4.60
Vardas93616    Pavarde93616   4.80              4.80
Vardas65576    Pavarde65576   4.80              4.80
Vardas43603    Pavarde43603   4.80              4.60
Vardas39459    Pavarde39459   4.80              4.80
Vardas94367    Pavarde94367   4.80              4.80
Vardas26555    Pavarde26555   4.80              4.80
Vardas6006     Pavarde6006    4.80              5.00
Vardas37003    Pavarde37003   4.80              5.20
Vardas25351    Pavarde25351   4.80              4.80
Vardas30938    Pavarde30938   4.80              4.60
Vardas88901    Pavarde88901   4.80              4.60
Vardas77380    Pavarde77380   4.80              5.00
Vardas39027    Pavarde39027   4.80              4.80
Vardas97003    Pavarde97003   4.80              5.20
Vardas32639    Pavarde32639   4.80              4.80
Vardas77759    Pavarde77759   4.80              4.60
Vardas89048    Pavarde89048   4.80              5.20
Vardas911      Pavarde911     4.80              4.60
Vardas14644    Pavarde14644   4.80              4.60
Vardas82728    Pavarde82728   4.80              4.80
Vardas68504    Pavarde68504   4.80              4.80
Vardas58680    Pavarde58680   4.80              5.40
Vardas21544    Pavarde21544   4.80              4.80
Vardas11975    Pavarde11975   4.80              4.80
Vardas43018    Pavarde43018   4.80              5.00
Vardas25225    Pavarde25225   4.80              4.80
Vardas45276    Pavarde45276   4.80              4.80
Vardas1441     Pavarde1441    4.80              4.80
Vardas36798    Pavarde36798   4.80              5.00
Vardas18131    Pavarde18131   4.80              5.00
Vardas928      Pavarde928     4.80              4.60
Vardas2634     Pavarde2634    4.80              5.20
Vardas36514    Pavarde36514   4.80              4.80
Vardas35421    Pavarde35421   4.80              4.80
Vardas42498    Pavarde42498   4.80              4.80
Vardas17349    Pavarde17349   4.80              5.00
Vardas65184    Pavarde65184   4.80              5.00
Vardas36741    Pavarde36741   4.80              5.40
Vardas36948    Pavarde36948   4.80              5.00
Vardas74723    Pavarde74723   4.80              4.80
Vardas17363    Pavarde17363   4.80              4.60
Vardas79810    Pavarde79810   4.80              5.00
Vardas87894    Pavarde87894   4.80              5.00
Vardas11375    Pavarde11375   4.80              5.00
Vardas67500    Pavarde67500   4.80              4.80
Vardas60957    Pavarde60957   4.80              5.00
Vardas60435    Pavarde60435   4.80              4.40
Vardas70223    Pavarde70223   4.80              4.80
Vardas96234    Pavarde96234   4.80              4.80
Vardas1478     Pavarde1478    4.80              5.20
Vardas16556    Pavarde16556   4.80              4.80
Vardas69867    Pavarde69867   4.80              5.00
Vardas87434    Pavarde87434   4.80              4.80
Vardas93469    Pavarde93469   4.80              4.80
Vardas44608    Pavarde44608   4.80              4.80
Vardas44254    Pavarde44254   4.80              4.80
Vardas65500    Pavarde65500   4.80              5.00
Vardas75970    Pavarde75970   4.80              4.80
Vardas75982    Pavarde75982   4.80              4.80
Vardas78446    Pavarde78446   4.80              5.00
Vardas32027    Pavarde32027   4.80              4.80
Vardas48453    Pavarde48453   4.80              5.00
Vardas38770    Pavarde38770   4.80              5.20
Vardas49396    Pavarde49396   4.80              4.40
Vardas80859    Pavarde80859   4.80              4.80
Vardas91239    Pavarde91239   4.80              4.80
Vardas8237     Pavarde8237    4.80              5.00
Vardas68599    Pavarde68599   4.80              4.60
Vardas9844     Pavarde9844    4.80              4.60
Vardas97660    Pavarde97660   4.80              5.00
Vardas75997    Pavarde75997   4.80              5.00
Vardas56409    Pavarde56409   4.80              5.00
Vardas17229    Pavarde17229   4.80              5.40
Vardas67595    Pavarde67595   4.80              5.20
Vardas62978    Pavarde62978   4.80              5.00
Vardas34279    Pavarde34279   4.80              5.00
Vardas5224     Pavarde5224    4.80              5.20
Vardas79040    Pavarde79040   4.80              4.80
Vardas6368     Pavarde6368    4.80              4.80
Vardas71761    Pavarde71761   4.80              4.80
Vardas67235    Pavarde67235   4.80              5.00
Vardas19       Pavarde19      4.80              4.80
Vardas58082    Pavarde58082   4.80              5.20
Vardas39366    Pavarde39366   4.80              4.80
Vardas32505    Pavarde32505   4.80              4.80
Vardas54452    Pavarde54452   4.80              5.00
Vardas51845    Pavarde51845   4.80              5.00
Vardas33876    Pavarde33876   4.80              4.80
Vardas51736    Pavarde51736   4.80              4.80
Vardas61898    Pavarde61898   4.80              4.80
Vardas47661    Pavarde47661   4.80              4.80
Vardas57944    Pavarde57944   4.80              5.00
Vardas1730     Pavarde1730    4.80              5.20
Vardas95676    Pavarde95676   4.80              5.00
Vardas32046    Pavarde32046   4.80              5.20
Vardas57549    Pavarde57549   4.80              4.80
Vardas32047    Pavarde32047   4.80              5.00
Vardas15847    Pavarde15847   4.80              4.60
Vardas68952    Pavarde68952   4.80              4.80
Vardas76453    Pavarde76453   4.80              4.60
Vardas24956    Pavarde24956   4.80              4.60
Vardas30229    Pavarde30229   4.80              5.00
Vardas76448    Pavarde76448   4.80              4.80
Vardas69453    Pavarde69453   4.80              4.80
Vardas87610    Pavarde87610   4.80              4.80
Vardas73782    Pavarde73782   4.80              4.60
Vardas35313    Pavarde35313   4.80              4.80
Vardas45303    Pavarde45303   4.80              4.40
Vardas65749    Pavarde65749   4.80              4.60
Vardas18677    Pavarde18677   4.80              4.80
Vardas69627    Pavarde69627   4.80              5.00
Vardas51567    Pavarde51567   4.80              4.80
Vardas93120    Pavarde93120   4.80              5.20
Vardas89191    Pavarde89191   4.80              4.80
Vardas62656    Pavarde62656   4.80              4.80
Vardas99572    Pavarde99572   4.80              4.80
Vardas42591    Pavarde42591   4.80              4.60
Vardas76094    Pavarde76094   4.80              4.60
Vardas56889    Pavarde56889   4.80              4.80
Vardas52665    Pavarde52665   4.80              4.80
Vardas71937    Pavarde71937   4.80              4.80
Vardas35716    Pavarde35716   4.80              4.40
Vardas94609    Pavarde94609   4.80              4.60
Vardas12938    Pavarde12938   4.80              4.60
Vardas65615    Pavarde65615   4.80              5.20
Vardas72226    Pavarde72226   4.80              5.00
Vardas91839    Pavarde91839   4.80              4.80
Vardas8558     Pavarde8558    4.80              4.40
Vardas42354    Pavarde42354   4.80              4.80
Vardas80609    Pavarde80609   4.80              5.00
Vardas76142    Pavarde76142   4.80              5.20
Vardas81406    Pavarde81406   4.80              4.80
Vardas27710    Pavarde27710   4.80              4.80
Vardas71657    Pavarde71657   4.80              4.80
Vardas29154    Pavarde29154   4.80              4.80
Vardas43486    Pavarde43486   4.80              5.20
Vardas39441    Pavarde39441   4.80              4.80
Vardas97849    Pavarde97849   4.80              4.80
Vardas3985     Pavarde3985    4.80              4.80
Vardas98491    Pavarde98491   4.80              4.60
Vardas92352    Pavarde92352   4.80              4.80
Vardas46771    Pavarde46771   4.80              5.20
Vardas95133    Pavarde95133   4.80              4.80
Vardas80269    Pavarde80269   4.80              4.80
Vardas44326    Pavarde44326   4.80              4.40
Vardas79629    Pavarde79629   4.80              5.00
Vardas53694    Pavarde53694   4.80              4.60
Vardas71682    Pavarde71682   4.80              5.00
Vardas17094    Pavarde17094   4.80              4.80
Vardas73466    Pavarde73466   4.80              4.60
Vardas27441    Pavarde27441   4.80              5.20
Vardas58445    Pavarde58445   4.80              4.80
Vardas81064    Pavarde81064   4.80              4.80
Vardas51042    Pavarde51042   4.80              5.00
Vardas74965    Pavarde74965   4.80              5.00
Vardas61360    Pavarde61360   4.80              4.80
